CELLNUM,REGION_ID,TRS,ZONE_IHM
41739,8,15S02E01,1
41738,8,15S02E01,1
41737,8,15S02E01,1
41736,8,15S02E01,1
41735,10,15S02E01,1
41734,10,15S02E01,1
41733,10,15S02E01,1
41732,10,15S02E01,1
41731,10,15S02E01,1
41730,1,15S02E02,1
41729,11,15S02E11,1
41728,11,15S02E11,1
41727,11,15S02E11,1
41726,11,15S02E11,1
41725,7,15S02E11,1
41724,7,15S02E11,1
41723,7,15S02E11,1
41722,7,15S02E11,1
41721,7,15S02E11,1
41720,7,15S02E11,1
41719,11,15S02E11,1
41718,11,15S02E10,1
41717,11,15S02E10,1
41716,11,15S02E10,1
41715,11,15S02E10,1
41714,11,15S02E15,1
41713,11,15S02E15,1
41712,11,15S02E15,1
41711,11,15S02E15,1
41710,11,15S02E15,1
41709,11,15S02E15,1
41708,7,15S02E15,1
41707,11,15S02E15,1
41706,7,15S02E15,1
41705,7,15S02E15,1
41704,7,15S02E16,1
41703,7,15S02E16,1
41702,7,15S02E16,1
41701,7,15S02E16,1
41700,7,15S02E16,1
41699,7,15S02E16,1
41698,7,15S02E21,1
41697,7,15S02E21,1
41696,7,15S02E21,1
41695,7,15S02E21,1
41694,7,15S02E21,1
41693,30,15S02E21,1
41692,30,15S02E21,1
41691,30,15S02E20,1
41690,30,15S02E20,1
41689,30,15S02E20,1
41688,30,15S02E20,1
41687,30,15S02E20,1
41686,30,15S02E20,1
41685,30,15S02E20,1
41684,30,15S02E20,1
41683,30,15S02E20,1
41682,30,15S02E29,1
41681,30,15S02E29,1
41680,30,15S02E29,1
41679,30,15S02E29,1
41678,30,15S02E30,1
41677,30,15S02E30,1
41676,30,15S02E30,1
41675,30,15S02E30,1
41674,30,15S02E30,1
41673,30,15S02E30,1
41672,30,15S02E30,1
41671,30,15S02E30,1
41670,30,15S02E30,1
41669,30,15S02E30,1
41668,30,15S02E30,1
41667,30,15S02E31,1
41666,30,15S02E31,1
41665,30,15S01E36,1
41664,30,15S01E36,1
41663,30,15S01E36,1
41662,30,15S01E36,1
41661,30,15S01E36,1
41660,30,15S01E36,1
41659,30,15S01E36,1
41658,30,15S01E36,1
41657,30,15S01E36,1
41656,30,15S01E36,1
41655,30,15S01E36,1
41654,30,15S01E36,1
41653,30,15S01E36,1
41652,30,15S01E35,1
41651,30,16S01E02,1
41650,30,16S01E02,1
41649,30,16S01E02,1
41648,25,16S01E02,1
41647,25,16S01E02,1
41646,25,16S01E02,1
41645,25,16S01E02,1
41644,25,16S01E02,1
41643,25,16S01E02,1
41642,25,16S01E02,1
41641,25,16S01E02,1
41640,25,16S01E03,1
41639,25,16S01E03,1
41638,25,16S01E03,1
41637,25,16S01E03,1
42101,24,14S04E06,1
42100,24,14S04E06,1
42099,24,14S04E06,1
42098,24,14S04E06,1
42097,24,14S04E07,1
42096,24,14S04E07,1
42095,24,14S04E07,1
42094,24,14S04E07,1
42093,24,14S03E12,1
42092,24,14S03E12,1
42091,9,14S03E12,1
42090,9,14S03E12,1
42089,9,14S03E12,1
42088,9,14S03E12,1
42087,9,14S03E12,1
42086,9,14S03E12,1
42085,9,14S03E12,1
42084,9,14S03E12,1
42083,9,14S03E12,1
42082,9,14S03E12,1
42081,9,14S03E13,1
42080,9,14S03E14,1
42079,9,14S03E14,1
42078,9,14S03E14,1
42077,9,14S03E14,1
42076,9,14S03E14,1
42075,9,14S03E14,1
42074,9,14S03E14,1
42073,9,14S03E14,1
42072,9,14S03E14,1
42071,3,14S03E14,1
42070,3,14S03E14,1
42069,3,14S03E14,1
42068,3,14S03E14,1
42067,3,14S03E15,1
42066,3,14S03E22,1
42065,3,14S03E22,1
42064,3,14S03E22,1
42063,3,14S03E22,1
42062,3,14S03E22,1
42061,3,14S03E22,1
42060,3,14S03E22,1
42059,3,14S03E22,1
42058,3,14S03E22,1
42057,3,14S03E22,1
42056,3,14S03E22,1
42055,3,14S03E22,1
42054,3,14S03E21,1
42053,3,14S03E21,1
42052,3,14S03E21,1
42051,3,14S03E21,1
42050,3,14S03E28,1
42049,3,14S03E28,1
42048,3,14S03E28,1
42047,9,14S03E28,1
42046,9,14S03E28,1
42045,9,14S03E28,1
42044,9,14S03E28,1
42043,9,14S03E28,1
42042,3,14S03E28,1
42041,3,14S03E29,1
42040,3,14S03E29,1
42039,3,14S03E29,1
42038,3,14S03E29,1
42037,3,14S03E29,1
42036,3,14S03E29,1
42035,3,14S03E29,1
42034,3,14S03E32,1
42033,3,14S03E32,1
42032,3,14S03E32,1
42031,3,14S03E32,1
42030,3,14S03E32,1
42029,3,14S03E32,1
42028,3,14S03E31,1
42027,3,14S03E31,1
42026,3,14S03E31,1
42025,3,14S03E31,1
42024,3,14S03E31,1
42023,3,14S03E31,1
42022,3,14S03E31,1
42021,3,14S03E31,1
42020,8,14S03E31,1
42019,8,14S03E31,1
42018,8,15S03E06,1
42017,8,15S03E06,1
42016,8,15S03E06,1
42015,8,15S03E06,1
42014,8,15S02E01,1
42013,8,15S02E01,1
42012,8,15S02E01,1
42011,8,15S02E01,1
42010,8,15S02E01,1
42009,8,15S02E01,1
42008,8,15S02E01,1
42007,10,15S02E01,1
42006,10,15S02E01,1
42005,10,15S02E01,1
42004,10,15S02E01,1
42003,1,15S02E12,1
42002,11,15S02E12,1
42001,11,15S02E11,1
42000,11,15S02E11,1
41999,11,15S02E11,1
41998,11,15S02E11,1
41997,7,15S02E11,1
41996,7,15S02E11,1
41995,7,15S02E11,1
41994,7,15S02E11,1
41993,7,15S02E11,1
41992,7,15S02E11,1
41991,7,15S02E11,1
41990,11,15S02E11,1
41989,11,15S02E10,1
41988,11,15S02E10,1
41987,11,15S02E15,1
41986,11,15S02E15,1
41985,11,15S02E15,1
41984,7,15S02E15,1
41983,7,15S02E15,1
41982,7,15S02E15,1
41981,7,15S02E15,1
41980,7,15S02E15,1
41979,7,15S02E15,1
41978,7,15S02E15,1
41977,7,15S02E15,1
41976,7,15S02E15,1
41975,7,15S02E16,1
41974,7,15S02E16,1
41973,7,15S02E16,1
41972,7,15S02E16,1
41971,7,15S02E21,1
41970,7,15S02E21,1
41969,7,15S02E21,1
41968,7,15S02E21,1
41967,7,15S02E21,1
41966,7,15S02E21,1
41965,30,15S02E21,1
41964,30,15S02E21,1
41963,30,15S02E20,1
41962,30,15S02E20,1
41961,30,15S02E20,1
41960,30,15S02E20,1
41959,30,15S02E20,1
41958,30,15S02E20,1
41957,30,15S02E20,1
41956,30,15S02E20,1
41955,30,15S02E29,1
41954,30,15S02E29,1
41953,30,15S02E29,1
41952,30,15S02E29,1
41951,30,15S02E29,1
41950,30,15S02E30,1
41949,30,15S02E30,1
41948,30,15S02E30,1
41947,30,15S02E30,1
41946,30,15S02E30,1
41945,30,15S02E30,1
41944,30,15S02E30,1
41943,30,15S02E30,1
41942,30,15S02E30,1
41941,30,15S02E30,1
41940,30,15S02E31,1
41939,30,15S02E31,1
41938,30,15S02E31,1
41937,30,15S02E31,1
41936,30,15S01E36,1
41935,30,15S01E36,1
41934,30,15S01E36,1
41933,30,15S01E36,1
41932,30,15S01E36,1
41931,30,15S01E36,1
41930,30,15S01E36,1
41929,30,15S01E36,1
41928,30,15S01E36,1
41927,30,15S01E36,1
41926,30,15S01E36,1
41925,30,15S01E36,1
41924,30,16S01E01,1
41923,30,16S01E02,1
41922,30,16S01E02,1
41921,30,16S01E02,1
41920,25,16S01E02,1
41919,25,16S01E02,1
41918,25,16S01E02,1
41917,25,16S01E02,1
41916,25,16S01E02,1
41915,25,16S01E02,1
41914,25,16S01E02,1
41913,25,16S01E02,1
41912,25,16S01E02,1
41911,25,16S01E03,1
41910,25,16S01E03,1
41909,25,16S01E03,1
42373,24,14S04E06,1
42372,24,14S04E06,1
42371,24,14S04E06,1
42370,24,14S04E07,1
42369,24,14S04E07,1
42368,24,14S04E07,1
42367,24,14S04E07,1
42366,24,14S04E07,1
42365,24,14S04E07,1
42364,24,14S03E12,1
42363,9,14S03E12,1
42362,9,14S03E12,1
42361,9,14S03E12,1
42360,9,14S03E12,1
42359,9,14S03E12,1
42358,9,14S03E12,1
42357,9,14S03E12,1
42356,9,14S03E12,1
42355,9,14S03E12,1
42354,9,14S03E13,1
42353,9,14S03E13,1
42352,9,14S03E14,1
42351,9,14S03E14,1
42350,9,14S03E14,1
42349,9,14S03E14,1
42348,9,14S03E14,1
42347,9,14S03E14,1
42346,9,14S03E14,1
42345,9,14S03E14,1
42344,3,14S03E14,1
42343,3,14S03E14,1
42342,3,14S03E14,1
42341,3,14S03E14,1
42340,3,14S03E14,1
42339,3,14S03E23,1
42338,3,14S03E22,1
42337,3,14S03E22,1
42336,3,14S03E22,1
42335,3,14S03E22,1
42334,3,14S03E22,1
42333,3,14S03E22,1
42332,3,14S03E22,1
42331,3,14S03E22,1
42330,3,14S03E22,1
42329,3,14S03E22,1
42328,3,14S03E22,1
42327,3,14S03E22,1
42326,3,14S03E22,1
42325,9,14S03E21,1
42324,9,14S03E21,1
42323,9,14S03E28,1
42322,9,14S03E28,1
42321,9,14S03E28,1
42320,9,14S03E28,1
42319,9,14S03E28,1
42318,9,14S03E28,1
42317,9,14S03E28,1
42316,9,14S03E28,1
42315,3,14S03E28,1
42314,3,14S03E28,1
42313,3,14S03E28,1
42312,3,14S03E29,1
42311,3,14S03E29,1
42310,3,14S03E29,1
42309,3,14S03E29,1
42308,3,14S03E29,1
42307,3,14S03E32,1
42306,3,14S03E32,1
42305,3,14S03E32,1
42304,3,14S03E32,1
42303,3,14S03E32,1
42302,3,14S03E32,1
42301,3,14S03E32,1
42300,3,14S03E32,1
42299,3,14S03E31,1
42298,3,14S03E31,1
42297,3,14S03E31,1
42296,3,14S03E31,1
42295,3,14S03E31,1
42294,3,14S03E31,1
42293,8,14S03E31,1
42292,8,14S03E31,1
42291,8,15S03E06,1
42290,3,15S03E06,1
42289,8,15S03E06,1
42288,8,15S03E06,1
42287,8,15S03E06,1
42286,8,15S03E06,1
42285,8,15S02E01,1
42284,8,15S02E01,1
42283,8,15S02E01,1
42282,8,15S02E01,1
42281,8,15S02E01,1
42280,8,15S02E01,1
42279,8,15S02E01,1
42278,10,15S02E01,1
42277,10,15S02E01,1
42276,10,15S02E12,1
42275,1,15S02E12,1
42274,11,15S02E12,1
42273,11,15S02E12,1
42272,11,15S02E11,1
42271,11,15S02E11,1
42270,7,15S02E11,1
42269,7,15S02E11,1
42268,7,15S02E11,1
42267,7,15S02E11,1
42266,7,15S02E11,1
42265,7,15S02E11,1
42264,7,15S02E11,1
42263,7,15S02E11,1
42262,7,15S02E11,1
42261,11,15S02E11,1
42260,7,15S02E15,1
42259,7,15S02E15,1
42258,7,15S02E15,1
42257,7,15S02E15,1
42256,7,15S02E15,1
42255,7,15S02E15,1
42254,7,15S02E15,1
42253,7,15S02E15,1
42252,7,15S02E15,1
42251,7,15S02E15,1
42250,7,15S02E15,1
42249,7,15S02E15,1
42248,7,15S02E15,1
42247,7,15S02E15,1
42246,7,15S02E16,1
42245,7,15S02E16,1
42244,7,15S02E21,1
42243,7,15S02E21,1
42242,7,15S02E21,1
42241,7,15S02E21,1
42240,7,15S02E21,1
42239,7,15S02E21,1
42238,7,15S02E21,1
42237,30,15S02E21,1
42236,30,15S02E21,1
42235,30,15S02E21,1
42234,30,15S02E20,1
42233,30,15S02E20,1
42232,30,15S02E20,1
42231,30,15S02E20,1
42230,30,15S02E20,1
42229,30,15S02E20,1
42228,30,15S02E29,1
42227,30,15S02E29,1
42226,30,15S02E29,1
42225,30,15S02E29,1
42224,30,15S02E29,1
42223,30,15S02E29,1
42222,30,15S02E29,1
42221,30,15S02E30,1
42220,30,15S02E30,1
42219,30,15S02E30,1
42218,30,15S02E30,1
42217,30,15S02E30,1
42216,30,15S02E30,1
42215,30,15S02E30,1
42214,30,15S02E30,1
42213,30,15S02E31,1
42212,30,15S02E31,1
42211,30,15S02E31,1
42210,30,15S02E31,1
42209,30,15S02E31,1
42208,30,15S02E31,1
42207,30,15S01E36,1
42206,30,15S01E36,1
42205,30,15S01E36,1
42204,30,15S01E36,1
42203,30,15S01E36,1
42202,30,15S01E36,1
42201,30,15S01E36,1
42200,30,15S01E36,1
42199,30,15S01E36,1
42198,30,15S01E36,1
42197,30,16S01E01,1
42196,30,16S01E01,1
42195,30,16S01E01,1
42194,30,16S01E02,1
42193,30,16S01E02,1
42192,25,16S01E02,1
42191,25,16S01E02,1
42190,25,16S01E02,1
42189,25,16S01E02,1
42188,25,16S01E02,1
42187,25,16S01E02,1
42186,25,16S01E02,1
42185,25,16S01E02,1
42184,25,16S01E02,1
42183,25,16S01E02,1
42645,24,14S04E06,1
42644,24,14S04E06,1
42643,24,14S04E07,1
42642,24,14S04E07,1
42641,24,14S04E07,1
42640,24,14S04E07,1
42639,24,14S04E07,1
42638,24,14S04E07,1
42637,24,14S04E07,1
42636,24,14S04E07,1
42635,9,14S03E12,1
42634,9,14S03E12,1
42633,9,14S03E12,1
42632,9,14S03E12,1
42631,9,14S03E12,1
42630,9,14S03E12,1
42629,9,14S03E12,1
42628,9,14S03E13,1
42627,9,14S03E13,1
42626,9,14S03E13,1
42625,9,14S03E13,1
42624,9,14S03E13,1
42623,9,14S03E14,1
42622,9,14S03E14,1
42621,9,14S03E14,1
42620,9,14S03E14,1
42619,9,14S03E14,1
42618,9,14S03E14,1
42617,9,14S03E14,1
42616,3,14S03E14,1
42615,3,14S03E14,1
42614,3,14S03E14,1
42613,3,14S03E14,1
42612,3,14S03E23,1
42611,3,14S03E23,1
42610,3,14S03E23,1
42609,3,14S03E22,1
42608,3,14S03E22,1
42607,3,14S03E22,1
42606,3,14S03E22,1
42605,3,14S03E22,1
42604,3,14S03E22,1
42603,9,14S03E22,1
42602,9,14S03E22,1
42601,3,14S03E22,1
42600,3,14S03E22,1
42599,9,14S03E22,1
42598,9,14S03E22,1
42597,9,14S03E22,1
42596,9,14S03E28,1
42595,9,14S03E28,1
42594,9,14S03E28,1
42593,9,14S03E28,1
42592,9,14S03E28,1
42591,9,14S03E28,1
42590,9,14S03E28,1
42589,3,14S03E28,1
42588,9,14S03E28,1
42587,3,14S03E28,1
42586,3,14S03E28,1
42585,3,14S03E28,1
42584,3,14S03E28,1
42583,3,14S03E29,1
42582,3,14S03E29,1
42581,3,14S03E32,1
42580,3,14S03E32,1
42579,3,14S03E32,1
42578,3,14S03E32,1
42577,3,14S03E32,1
42576,3,14S03E32,1
42575,3,14S03E32,1
42574,3,14S03E32,1
42573,3,14S03E32,1
42572,3,14S03E32,1
42571,3,14S03E32,1
42570,3,14S03E31,1
42569,3,14S03E31,1
42568,3,14S03E31,1
42567,3,14S03E31,1
42566,3,14S03E31,1
42565,8,15S03E06,1
42564,8,15S03E06,1
42563,8,15S03E06,1
42562,3,15S03E06,1
42561,3,15S03E06,1
42560,8,15S03E06,1
42559,8,15S03E06,1
42558,8,15S03E06,1
42557,8,15S03E06,1
42556,8,15S02E01,1
42555,8,15S02E01,1
42554,8,15S02E01,1
42553,8,15S02E01,1
42552,8,15S02E01,1
42551,10,15S02E01,1
42550,10,15S02E01,1
42549,10,15S02E12,1
42548,10,15S02E12,1
42547,1,15S02E12,1
42546,11,15S02E12,1
42545,11,15S02E12,1
42544,11,15S02E11,1
42543,11,15S02E11,1
42542,7,15S02E11,1
42541,7,15S02E11,1
42540,7,15S02E11,1
42539,7,15S02E11,1
42538,7,15S02E11,1
42537,7,15S02E11,1
42536,7,15S02E11,1
42535,7,15S02E11,1
42534,7,15S02E11,1
42533,7,15S02E14,1
42532,7,15S02E14,1
42531,7,15S02E15,1
42530,7,15S02E15,1
42529,7,15S02E15,1
42528,7,15S02E15,1
42527,7,15S02E15,1
42526,7,15S02E15,1
42525,7,15S02E15,1
42524,7,15S02E15,1
42523,7,15S02E15,1
42522,7,15S02E15,1
42521,7,15S02E15,1
42520,7,15S02E15,1
42519,7,15S02E15,1
42518,7,15S02E15,1
42517,7,15S02E21,1
42516,7,15S02E21,1
42515,7,15S02E21,1
42514,7,15S02E21,1
42513,7,15S02E21,1
42512,7,15S02E21,1
42511,7,15S02E21,1
42510,7,15S02E21,1
42509,30,15S02E21,1
42508,30,15S02E21,1
42507,30,15S02E21,1
42506,30,15S02E21,1
42505,30,15S02E20,1
42504,30,15S02E20,1
42503,30,15S02E20,1
42502,30,15S02E29,1
42501,30,15S02E29,1
42500,30,15S02E29,1
42499,30,15S02E29,1
42498,30,15S02E29,1
42497,30,15S02E29,1
42496,30,15S02E29,1
42495,30,15S02E29,1
42494,30,15S02E29,1
42493,30,15S02E29,1
42492,30,15S02E30,1
42491,30,15S02E30,1
42490,30,15S02E30,1
42489,30,15S02E30,1
42488,30,15S02E30,1
42487,30,15S02E30,1
42486,30,15S02E31,1
42485,30,15S02E31,1
42484,30,15S02E31,1
42483,30,15S02E31,1
42482,30,15S02E31,1
42481,30,15S02E31,1
42480,30,15S02E31,1
42479,30,15S01E36,1
42478,30,15S01E36,1
42477,30,15S01E36,1
42476,30,15S01E36,1
42475,30,15S01E36,1
42474,30,15S01E36,1
42473,30,15S01E36,1
42472,30,15S01E36,1
42471,30,15S01E36,1
42470,30,16S01E01,1
42469,30,16S01E01,1
42468,30,16S01E01,1
42467,30,16S01E01,1
42466,30,16S01E01,1
42465,25,16S01E02,1
42464,25,16S01E02,1
42463,25,16S01E02,1
42462,25,16S01E02,1
42461,25,16S01E02,1
42460,25,16S01E02,1
42459,25,16S01E02,1
42458,25,16S01E02,1
42457,25,16S01E02,1
42918,24,14S04E06,1
42917,24,14S04E06,1
42916,24,14S04E07,1
42915,24,14S04E07,1
42914,24,14S04E07,1
42913,24,14S04E07,1
42912,24,14S04E07,1
42911,24,14S04E07,1
42910,24,14S04E07,1
42909,24,14S04E07,1
42908,24,14S04E07,1
42907,9,14S04E07,1
42906,9,14S03E12,1
42905,9,14S03E12,1
42904,9,14S03E12,1
42903,9,14S03E12,1
42902,9,14S03E12,1
42901,9,14S03E13,1
42900,9,14S03E13,1
42899,9,14S03E13,1
42898,9,14S03E13,1
42897,9,14S03E13,1
42896,9,14S03E13,1
42895,9,14S03E13,1
42894,9,14S03E14,1
42893,9,14S03E14,1
42892,9,14S03E14,1
42891,9,14S03E14,1
42890,9,14S03E14,1
42889,9,14S03E14,1
42888,3,14S03E14,1
42887,3,14S03E14,1
42886,3,14S03E14,1
42885,3,14S03E23,1
42884,3,14S03E23,1
42883,3,14S03E23,1
42882,3,14S03E23,1
42881,3,14S03E23,1
42880,3,14S03E22,1
42879,3,14S03E22,1
42878,3,14S03E22,1
42877,3,14S03E22,1
42876,9,14S03E22,1
42875,9,14S03E22,1
42874,9,14S03E22,1
42873,3,14S03E22,1
42872,9,14S03E22,1
42871,9,14S03E22,1
42870,9,14S03E22,1
42869,9,14S03E27,1
42868,9,14S03E27,1
42867,9,14S03E28,1
42866,9,14S03E28,1
42865,9,14S03E28,1
42864,9,14S03E28,1
42863,9,14S03E28,1
42862,9,14S03E28,1
42861,9,14S03E28,1
42860,3,14S03E28,1
42859,3,14S03E28,1
42858,3,14S03E28,1
42857,3,14S03E28,1
42856,3,14S03E28,1
42855,3,14S03E28,1
42854,3,14S03E32,1
42853,3,14S03E32,1
42852,3,14S03E32,1
42851,3,14S03E32,1
42850,3,14S03E32,1
42849,3,14S03E32,1
42848,3,14S03E32,1
42847,3,14S03E32,1
42846,3,14S03E32,1
42845,3,14S03E32,1
42844,3,14S03E32,1
42843,3,14S03E32,1
42842,3,14S03E31,1
42841,3,14S03E31,1
42840,3,14S03E31,1
42839,3,14S03E31,1
42838,3,15S03E06,1
42837,8,15S03E06,1
42836,8,15S03E06,1
42835,8,15S03E06,1
42834,3,15S03E06,1
42833,3,15S03E06,1
42832,8,15S03E06,1
42831,8,15S03E06,1
42830,8,15S03E06,1
42829,8,15S03E06,1
42828,8,15S02E01,1
42827,8,15S02E01,1
42826,8,15S02E01,1
42825,8,15S02E01,1
42824,8,15S02E01,1
42823,10,15S02E01,1
42822,10,15S02E12,1
42821,10,15S02E12,1
42820,1,15S02E12,1
42819,11,15S02E12,1
42818,11,15S02E12,1
42817,11,15S02E12,1
42816,11,15S02E12,1
42815,7,15S02E11,1
42814,7,15S02E11,1
42813,7,15S02E11,1
42812,7,15S02E11,1
42811,7,15S02E11,1
42810,7,15S02E11,1
42809,7,15S02E11,1
42808,7,15S02E11,1
42807,7,15S02E14,1
42806,7,15S02E14,1
42805,7,15S02E14,1
42804,7,15S02E14,1
42803,7,15S02E14,1
42802,7,15S02E15,1
42801,7,15S02E15,1
42800,7,15S02E15,1
42799,7,15S02E15,1
42798,7,15S02E15,1
42797,7,15S02E15,1
42796,7,15S02E15,1
42795,7,15S02E15,1
42794,7,15S02E15,1
42793,7,15S02E15,1
42792,7,15S02E15,1
42791,7,15S02E22,1
42790,7,15S02E22,1
42789,7,15S02E21,1
42788,7,15S02E21,1
42787,7,15S02E21,1
42786,7,15S02E21,1
42785,7,15S02E21,1
42784,7,15S02E21,1
42783,7,15S02E21,1
42782,7,15S02E21,1
42781,30,15S02E21,1
42780,30,15S02E21,1
42779,30,15S02E21,1
42778,30,15S02E21,1
42777,30,15S02E21,1
42776,30,15S02E20,1
42775,30,15S02E29,1
42774,30,15S02E29,1
42773,30,15S02E29,1
42772,30,15S02E29,1
42771,30,15S02E29,1
42770,30,15S02E29,1
42769,30,15S02E29,1
42768,30,15S02E29,1
42767,30,15S02E29,1
42766,30,15S02E29,1
42765,30,15S02E29,1
42764,30,15S02E29,1
42763,30,15S02E30,1
42762,30,15S02E30,1
42761,30,15S02E30,1
42760,30,15S02E31,1
42759,30,15S02E31,1
42758,30,15S02E31,1
42757,30,15S02E31,1
42756,30,15S02E31,1
42755,30,15S02E31,1
42754,30,15S02E31,1
42753,30,15S02E31,1
42752,30,15S02E31,1
42751,30,15S02E31,1
42750,30,15S01E36,1
42749,30,15S01E36,1
42748,30,15S01E36,1
42747,30,15S01E36,1
42746,30,15S01E36,1
42745,30,15S01E36,1
42744,30,16S01E01,1
42743,30,16S01E01,1
42742,30,16S01E01,1
42741,30,16S01E01,1
42740,30,16S01E01,1
42739,30,16S01E01,1
42738,30,16S01E01,1
42737,25,16S01E02,1
42736,25,16S01E02,1
42735,25,16S01E02,1
42734,25,16S01E02,1
42733,25,16S01E02,1
42732,25,16S01E02,1
42731,25,16S01E02,1
42730,25,16S01E02,1
43190,24,14S04E06,1
43189,24,14S04E07,1
43188,24,14S04E07,1
43187,24,14S04E07,1
43186,24,14S04E07,1
43185,24,14S04E07,1
43184,24,14S04E07,1
43183,24,14S04E07,1
43182,24,14S04E07,1
43181,24,14S04E07,1
43180,9,14S04E07,1
43179,9,14S04E07,1
43178,9,14S04E07,1
43177,9,14S03E12,1
43176,9,14S03E12,1
43175,9,14S03E12,1
43174,9,14S03E13,1
43173,9,14S03E13,1
43172,9,14S03E13,1
43171,9,14S03E13,1
43170,9,14S03E13,1
43169,9,14S03E13,1
43168,9,14S03E13,1
43167,9,14S03E13,1
43166,9,14S03E13,1
43165,9,14S03E14,1
43164,9,14S03E14,1
43163,9,14S03E14,1
43162,9,14S03E14,1
43161,3,14S03E14,1
43160,3,14S03E14,1
43159,3,14S03E14,1
43158,3,14S03E23,1
43157,3,14S03E23,1
43156,3,14S03E23,1
43155,3,14S03E23,1
43154,3,14S03E23,1
43153,3,14S03E23,1
43152,3,14S03E22,1
43151,3,14S03E22,1
43150,3,14S03E22,1
43149,3,14S03E22,1
43148,9,14S03E22,1
43147,9,14S03E22,1
43146,9,14S03E22,1
43145,3,14S03E22,1
43144,9,14S03E22,1
43143,9,14S03E27,1
43142,9,14S03E27,1
43141,9,14S03E27,1
43140,9,14S03E27,1
43139,9,14S03E27,1
43138,9,14S03E28,1
43137,9,14S03E28,1
43136,9,14S03E28,1
43135,9,14S03E28,1
43134,9,14S03E28,1
43133,9,14S03E28,1
43132,3,14S03E28,1
43131,3,14S03E28,1
43130,3,14S03E28,1
43129,3,14S03E28,1
43128,3,14S03E28,1
43127,3,14S03E33,1
43126,3,14S03E32,1
43125,3,14S03E32,1
43124,3,14S03E32,1
43123,3,14S03E32,1
43122,3,14S03E32,1
43121,3,14S03E32,1
43120,3,14S03E32,1
43119,3,14S03E32,1
43118,3,14S03E32,1
43117,3,14S03E32,1
43116,3,14S03E32,1
43115,3,14S03E32,1
43114,3,14S03E32,1
43113,3,14S03E31,1
43112,3,14S03E31,1
43111,3,15S03E06,1
43110,8,15S03E06,1
43109,8,15S03E06,1
43108,8,15S03E06,1
43107,8,15S03E06,1
43106,8,15S03E06,1
43105,8,15S03E06,1
43104,8,15S03E06,1
43103,8,15S03E06,1
43102,8,15S03E06,1
43101,8,15S03E06,1
43100,8,15S03E06,1
43099,8,15S02E01,1
43098,8,15S02E01,1
43097,8,15S02E01,1
43096,10,15S02E12,1
43095,10,15S02E12,1
43094,10,15S02E12,1
43093,10,15S02E12,1
43092,1,15S02E12,1
43091,1,15S02E12,1
43090,1,15S02E12,1
43089,11,15S02E12,1
43088,11,15S02E12,1
43087,7,15S02E12,1
43086,7,15S02E11,1
43085,7,15S02E11,1
43084,7,15S02E11,1
43083,7,15S02E11,1
43082,7,15S02E11,1
43081,7,15S02E11,1
43080,7,15S02E14,1
43079,7,15S02E14,1
43078,7,15S02E14,1
43077,7,15S02E14,1
43076,7,15S02E14,1
43075,7,15S02E14,1
43074,7,15S02E14,1
43073,7,15S02E15,1
43072,7,15S02E15,1
43071,7,15S02E15,1
43070,7,15S02E15,1
43069,7,15S02E15,1
43068,7,15S02E15,1
43067,7,15S02E15,1
43066,7,15S02E15,1
43065,7,15S02E15,1
43064,7,15S02E22,1
43063,7,15S02E22,1
43062,7,15S02E22,1
43061,7,15S02E22,1
43060,7,15S02E21,1
43059,7,15S02E21,1
43058,7,15S02E21,1
43057,7,15S02E21,1
43056,7,15S02E21,1
43055,7,15S02E21,1
43054,7,15S02E21,1
43053,30,15S02E21,1
43052,30,15S02E21,1
43051,30,15S02E21,1
43050,30,15S02E21,1
43049,30,15S02E21,1
43048,30,15S02E28,1
43047,30,15S02E29,1
43046,30,15S02E29,1
43045,30,15S02E29,1
43044,30,15S02E29,1
43043,30,15S02E29,1
43042,30,15S02E29,1
43041,30,15S02E29,1
43040,30,15S02E29,1
43039,30,15S02E29,1
43038,30,15S02E29,1
43037,30,15S02E29,1
43036,30,15S02E29,1
43035,30,15S02E29,1
43034,30,15S02E30,1
43033,30,15S02E31,1
43032,30,15S02E31,1
43031,30,15S02E31,1
43030,30,15S02E31,1
43029,30,15S02E31,1
43028,30,15S02E31,1
43027,30,15S02E31,1
43026,30,15S02E31,1
43025,30,15S02E31,1
43024,30,15S02E31,1
43023,30,15S02E31,1
43022,30,15S02E31,1
43021,30,15S01E36,1
43020,30,15S01E36,1
43019,30,15S01E36,1
43018,30,15S01E36,1
43017,30,16S01E01,1
43016,30,16S01E01,1
43015,30,16S01E01,1
43014,30,16S01E01,1
43013,30,16S01E01,1
43012,30,16S01E01,1
43011,30,16S01E01,1
43010,25,16S01E01,1
43009,25,16S01E01,1
43008,25,16S01E02,1
43007,25,16S01E02,1
43006,25,16S01E02,1
43005,25,16S01E02,1
43004,25,16S01E02,1
43003,25,16S01E02,1
43002,25,16S01E02,1
43462,24,14S04E07,1
43461,24,14S04E07,1
43460,24,14S04E07,1
43459,24,14S04E07,1
43458,24,14S04E07,1
43457,24,14S04E07,1
43456,24,14S04E07,1
43455,24,14S04E07,1
43454,24,14S04E07,1
43453,24,14S04E07,1
43452,9,14S04E07,1
43451,9,14S04E07,1
43450,9,14S04E07,1
43449,9,14S03E12,1
43448,9,14S03E12,1
43447,9,14S03E13,1
43446,9,14S03E13,1
43445,9,14S03E13,1
43444,9,14S03E13,1
43443,9,14S03E13,1
